Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Renault Duster 85PS Diesel RxL,Mumbai,2013,41000,Diesel,Manual,First,19.8,1461,83.8,5.0,0.0,6708.57
Mitsubishi Pajero 2.8 SFX,Delhi,2012,45999,Diesel,Manual,First,10.0,2835,107.2,6.0,0.0,13417.14
Maruti Celerio VXI AT,Pune,2015,50000,Petrol,Automatic,First,23.0,998,67.04,5.0,0.0,4756.99
Tata Indica V2 DLS BSIII,Pune,2013,70000,Diesel,Manual,First,17.8,1405,48.21,5.0,0.0,2195.53
Hyundai Elite i20 Petrol Asta,Kochi,2016,37540,Petrol,Manual,First,18.0,1197,81.86,5.0,0.0,7586.78
Maruti Celerio VXI AT,Hyderabad,2014,44000,Petrol,Automatic,First,23.0,998,67.04,5.0,0.0,5244.88
Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,Petrol,Manual,First,18.0,1197,81.86,5.0,9538.37,7306.24
Hyundai i20 1.2 Magna Executive,Delhi,2017,17431,Petrol,Manual,First,18.0,1197,81.83,5.0,0.0,7318.44
Hyundai Verna 1.6 SX VTVT (O),Delhi,2014,61566,Petrol,Manual,First,17.0,1591,121.3,5.0,0.0,7135.48
Land Rover Freelander 2 SE,Kochi,2014,61730,Diesel,Automatic,First,12.3,2179,147.51,5.0,0.0,24321.62
Maruti Swift VXI BSIII,Chennai,2009,68000,Petrol,Manual,First,16.0,1298,88.2,5.0,0.0,3537.25
Honda Amaze SX i-VTEC,Mumbai,2014,29000,Petrol,Manual,First,18.0,1198,86.7,5.0,0.0,5183.9
Toyota Corolla Altis Diesel D4DG,Hyderabad,2010,156210,Diesel,Manual,First,21.4,1364,87.2,5.0,0.0,7306.24
Honda Amaze S Diesel,Kolkata,2013,46500,Diesel,Manual,First,27.0,1498,98.6,5.0,10416.58,4025.14
Audi A6 3.0 TDI quattro,Coimbatore,2009,52830,Diesel,Automatic,Second,16.7,2967,241.38,5.0,0.0,9855.5
Maruti Wagon R VXI,Jaipur,2017,39867,Petrol,Manual,First,22.0,998,67.04,5.0,6635.39,5488.83
Honda Mobilio E i DTEC,Hyderabad,2014,58972,Diesel,Manual,First,24.0,1498,98.6,7.0,0.0,7928.31
Honda CR-V 2.4 4WD AT,Bangalore,2006,66000,Petrol,Automatic,Second,10.0,2354,152,5.0,0.0,4756.99
Hyundai Verna 1.6 SX VTVT (O),Delhi,2013,52000,Petrol,Manual,First,17.0,1591,121.3,5.0,0.0,6403.64
Hyundai Santa Fe 4x4 AT,Bangalore,2014,58000,Diesel,Automatic,First,11.7,2199,194.3,7.0,0.0,20735.58
Hyundai i10 Sportz AT,Ahmedabad,2012,58000,Petrol,Automatic,First,16.9,1197,78.9,5.0,0.0,4269.09
Ford Fusion Plus 1.4 TDCi Diesel,Hyderabad,2008,75000,Diesel,Manual,Second,17.0,1399,68,5.0,0.0,3659.22
Hyundai i10 Sportz,Coimbatore,2015,41008,Petrol,Manual,Second,20.3,1197,78.9,5.0,0.0,5940.13
Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,Diesel,Manual,First,24.0,1120,71,5.0,0.0,7318.44
Skoda Superb Style 2.0 TDI AT,Mumbai,2015,19000,Diesel,Automatic,First,18.1,1968,174.5,5.0,45057.2,18905.97
Ford Fiesta 1.4 Duratec EXI,Pune,2008,74000,Petrol,Manual,Second,16.0,1388,68,5.0,0.0,1951.58
Maruti Baleno Zeta Automatic,Pune,2017,33000,Petrol,Automatic,First,21.0,1197,83.1,5.0,0.0,8843.12
Skoda Laura 1.9 TDI MT Ambiente,Mumbai,2010,95000,Diesel,Manual,Second,17.0,1896,105,5.0,0.0,3964.16
Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.6,1498,108.5,5.0,13612.3,4147.12
Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,Diesel,Automatic,First,12.0,2967,241.4,7.0,0.0,37202.07
Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,52378,Petrol,Manual,First,17.0,1591,121.3,5.0,16588.46,9721.33
Mercedes-Benz New C-Class 220 CDI AT,Delhi,2012,38000,Diesel,Automatic,First,14.8,2143,170,5.0,0.0,16478.69
Honda Amaze S i-Dtech,Kochi,2015,60334,Diesel,Manual,First,25.0,1498,98.6,5.0,0.0,6623.19
Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,2010,107000,Petrol,Manual,First,16.0,1388,68,5.0,0.0,3171.32
Hyundai i20 Magna Optional 1.2,Bangalore,2013,445000,Petrol,Manual,First,18.0,1197,82.9,5.0,0.0,5427.84
Maruti Alto 800 LXI,Kolkata,2017,2196,Petrol,Manual,First,22.7,796,47.3,5.0,0.0,3354.28
BMW 5 Series 530i Sedan,Kolkata,2010,24000,Petrol,Automatic,First,10.0,2996,258,5.0,0.0,10672.72
Fiat Grande Punto 1.4 Emotion,Coimbatore,2015,44846,Petrol,Manual,Second,14.0,1368,88.7,5.0,0.0,6598.79
Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,Diesel,Automatic,First,28.0,1248,73.75,5.0,13051.22,10428.78
Mahindra XUV500 W6 2WD,Mumbai,2014,45600,Diesel,Manual,First,15.0,2179,140,7.0,0.0,10062.86
Volvo XC90 2007-2015 D5 AT AWD,Kochi,2014,102001,Diesel,Automatic,First,11.0,2400,200,7.0,0.0,28761.47
Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,Petrol,Manual,First,20.3,1197,78.9,5.0,0.0,5476.63
Toyota Fortuner 3.0 Diesel,Hyderabad,2010,193254,Diesel,Manual,First,11.0,2982,171,7.0,0.0,15844.42
Tata Nano XTA,Bangalore,2016,29000,Petrol,Automatic,First,21.0,624,37.48,4.0,0.0,3415.27
Renault Lodgy 110PS RxZ 8 Seater,Coimbatore,2016,51681,Diesel,Manual,First,19.9,1461,108.5,8.0,0.0,10282.41
Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2015,50000,Diesel,Automatic,First,12.0,2967,241.4,7.0,0.0,57937.65
Honda City i VTEC CVT VX,Mumbai,2016,42666,Petrol,Automatic,First,18.0,1497,117.3,5.0,0.0,10916.67
Renault Duster 110PS Diesel RxL,Jaipur,2013,65000,Diesel,Manual,Second,19.0,1461,108.45,5.0,0.0,6708.57
Honda Amaze S i-VTEC,Jaipur,2014,18776,Petrol,Manual,First,17.0,1198,86.7,5.0,0.0,5793.76
Honda Amaze S i-Vtech,Jaipur,2016,6714,Petrol,Manual,First,18.0,1198,86.7,5.0,0.0,5793.76
BMW 3 Series 320i,Pune,2009,40000,Petrol,Automatic,Second,12.0,1995,154,5.0,0.0,11587.53
Maruti Ritz LDi,Coimbatore,2011,88539,Diesel,Manual,First,23.0,1248,73.94,5.0,0.0,4598.42
Honda City 1.5 S MT,Delhi,2012,65055,Petrol,Manual,Second,17.0,1497,118,5.0,0.0,5183.9
BMW 3 Series 320d Sport Line,Mumbai,2014,23000,Diesel,Automatic,First,18.8,1995,184,5.0,0.0,24272.83
Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Chennai,2009,60000,Diesel,Manual,First,15.0,1896,105,5.0,0.0,4878.96
Maruti Swift Dzire LXI,Kochi,2013,59350,Petrol,Manual,First,19.0,1197,85.8,5.0,0.0,5074.12
Jaguar XF 2.2 Litre Executive,Bangalore,2015,19000,Diesel,Automatic,Second,16.3,2179,187.7,5.0,0.0,46350.12
Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,2016,45560,Petrol,Automatic,First,16.0,1197,82,5.0,0.0,7733.15
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,2009,118000,Diesel,Manual,First,12.0,2494,102,8.0,0.0,5488.83
Maruti Eeco 7 Seater Standard,Chennai,2016,55000,Petrol,Manual,First,15.0,1196,73,7.0,5940.13,4574.02
Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,Diesel,Automatic,Second,15.0,1968,140.8,5.0,0.0,12441.35
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Chennai,2007,145000,Diesel,Manual,First,12.0,2494,102,8.0,0.0,6098.7
Maruti Grand Vitara MT,Mumbai,2008,46810,Petrol,Manual,First,9.0,1995,163.5,5.0,0.0,4817.97
Volkswagen Vento 1.5 TDI Highline,Coimbatore,2016,62767,Diesel,Manual,First,20.3,1498,103.2,5.0,0.0,11892.46
Hyundai Elite i20 Petrol Asta,Kochi,2018,18553,Petrol,Manual,First,18.0,1197,81.86,5.0,0.0,9672.54
Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2011,143143,Diesel,Manual,First,17.0,1399,67,5.0,0.0,2561.45
Mitsubishi Pajero Sport 4X4,Coimbatore,2015,53497,Diesel,Manual,First,13.0,2477,175.56,7.0,42203.0,20028.13
Hyundai Santa Fe 4X4,Bangalore,2011,148000,Diesel,Manual,Second,14.6,2199,194.3,7.0,0.0,10855.69
Mahindra XUV500 W8 2WD,Pune,2012,95000,Diesel,Manual,First,15.0,2179,140,7.0,0.0,8794.33
Toyota Innova 2.5 V Diesel 8-seater,Chennai,2015,100000,Diesel,Manual,First,12.0,2494,102,8.0,0.0,16466.49
Mercedes-Benz GLE 350d,Chennai,2016,29000,Diesel,Automatic,First,11.5,2987,254.79,5.0,113179.67,79283.1
Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,2014,87000,Diesel,Manual,First,12.0,2179,120,7.0,0.0,9026.08
Honda City 1.5 S AT,Kochi,2014,56838,Petrol,Automatic,First,16.0,1497,118,5.0,0.0,6281.66
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2013,100000,Diesel,Automatic,First,12.0,2987,224,7.0,0.0,39031.68
Honda City 1.5 S MT,Kolkata,2011,125000,Petrol,Manual,First,17.0,1497,118,5.0,0.0,3964.16
Maruti Wagon R VXI AMT,Kolkata,2017,17000,Petrol,Automatic,First,22.0,998,67,5.0,7074.49,4817.97
Tata Indigo eCS GLE BSIII,Pune,2013,70000,Petrol,Manual,Second,15.0,1193,65,5.0,0.0,1829.61
Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,2010,50000,Petrol,Manual,Second,17.0,1197,80,5.0,0.0,3659.22
Honda Jazz Active,Kolkata,2010,39800,Petrol,Manual,First,16.0,1198,90,5.0,0.0,2427.28
Maruti A-Star Lxi,Kolkata,2010,60000,Petrol,Manual,First,19.0,998,66.1,5.0,0.0,1646.65
BMW 3 Series 320d Highline,Hyderabad,2009,58000,Diesel,Automatic,First,16.0,1995,181,5.0,0.0,16466.49
Skoda Yeti Elegance,Hyderabad,2010,110009,Diesel,Manual,First,17.6,1968,138.08,5.0,0.0,8525.98
Nissan Terrano XV Premium 110 PS,Hyderabad,2013,85000,Diesel,Manual,First,19.0,1461,108.5,5.0,0.0,10367.79
Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,Diesel,Manual,Second,22.0,1199,73.9,5.0,0.0,3525.05
BMW 3 Series 320d,Mumbai,2011,51000,Diesel,Automatic,First,22.6,1995,190,5.0,58388.95,12807.27
Nissan Sunny 2011-2014 XL,Kochi,2013,68880,Petrol,Manual,First,16.9,1498,97.7,5.0,0.0,4842.37
Maruti Alto K10 VXI AGS,Chennai,2017,5500,Petrol,Automatic,First,24.0,998,67.1,5.0,0.0,5183.9
Maruti Ritz ZXI,Coimbatore,2016,40052,Petrol,Manual,First,21.0,1197,85.80,5.0,0.0,7525.8
Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2016,47293,Diesel,Automatic,First,14.1,1968,174.3,5.0,0.0,47228.33
Hyundai Verna CRDi SX,Hyderabad,2013,79663,Diesel,Manual,First,16.0,1493,110,5.0,0.0,7928.31
Honda Amaze S i-Dtech,Jaipur,2013,63000,Diesel,Manual,Second,25.0,1498,98.6,5.0,0.0,5183.9
Honda City i DTEC SV,Kolkata,2014,45000,Diesel,Manual,First,26.0,1498,98.6,5.0,0.0,5793.76
Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,2014,56501,Diesel,Automatic,First,12.0,2755,174.5,7.0,0.0,21601.6
Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,Diesel,Manual,First,20.3,1498,103.2,5.0,0.0,7135.48
BMW 5 Series 520d Luxury Line,Coimbatore,2011,51602,Diesel,Automatic,First,22.4,1995,190,5.0,77709.64,21064.91
BMW 3 Series 320d Sedan,Hyderabad,2007,74199,Diesel,Automatic,First,16.0,1995,181,5.0,0.0,11282.6
Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,2017,25000,Petrol,Automatic,First,13.0,1591,121.3,5.0,0.0,15551.68
BMW 3 Series Luxury Line,Pune,2016,70000,Diesel,Automatic,Second,21.7,1995,190,5.0,75758.05,32932.98
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2013,25000,Diesel,Automatic,Second,14.8,2143,167.62,5.0,0.0,25614.54
Maruti Swift Dzire VDI,Hyderabad,2017,22000,Diesel,Manual,First,26.5,1248,74,5.0,0.0,9696.93
Maruti Celerio ZXI,Hyderabad,2015,47020,Petrol,Manual,Second,23.0,998,67.04,5.0,0.0,5488.83
BMW 3 Series 320d GT Luxury Line,Mumbai,2017,8000,Diesel,Automatic,First,19.5,1995,187.74,5.0,0.0,41166.22
Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000,Diesel,Automatic,First,11.3,4134,335.2,7.0,0.0,21357.65
Honda Jazz V,Kochi,2017,36973,Petrol,Manual,First,18.0,1199,88.7,5.0,10623.94,8294.23
Tata Nano Cx BSIV,Coimbatore,2014,42083,Petrol,Manual,First,25.0,624,37.48,4.0,0.0,2049.16
Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,Petrol,Manual,First,24.0,796,47.3,5.0,0.0,3537.25
Maruti Wagon R VXI,Mumbai,2014,43628,Petrol,Manual,First,22.0,998,67.04,5.0,6842.74,3854.38
Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,Diesel,Manual,First,24.0,1120,71,5.0,0.0,4756.99
Chevrolet Beat LT,Delhi,2010,54000,Petrol,Manual,Second,17.0,1199,76.8,5.0,0.0,2378.49
Jaguar XF 2.2 Litre Luxury,Kochi,2015,27001,Diesel,Automatic,First,16.3,2179,187.7,5.0,0.0,32347.5
Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2010,52000,Diesel,Automatic,First,18.3,1968,167.7,5.0,0.0,10977.66
Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,Diesel,Manual,First,21.2,1396,88.76,5.0,0.0,5488.83
Mitsubishi Pajero 2.8 SFX,Chennai,2008,160000,Diesel,Manual,First,10.0,2835,107.2,6.0,0.0,10672.72
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,Diesel,Automatic,First,24.0,1248,88.5,5.0,15710.25,14027.01
Maruti Alto K10 LXI,Delhi,2016,35027,Petrol,Manual,First,24.0,998,67.1,5.0,4769.18,3659.22
Hyundai EON Magna Plus,Coimbatore,2015,26568,Petrol,Manual,First,21.0,814,55.2,5.0,0.0,4622.81
Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,Diesel,Manual,First,28.0,1248,88.5,5.0,0.0,7318.44
Hyundai Creta 1.6 CRDi SX Option,Bangalore,2016,51000,Diesel,Manual,First,19.6,1582,126.2,5.0,0.0,16161.56
Skoda Superb Ambition 2.0 TDI CR AT,Delhi,2012,56400,Diesel,Automatic,First,17.0,1968,138.1,5.0,0.0,9757.92
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,Diesel,Manual,First,20.1,1498,88.8,5.0,0.0,7074.49
BMW 5 Series 520d Sedan,Delhi,2012,72000,Diesel,Automatic,Third,18.4,0,0,0.0,0.0,16893.4
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2013,107000,Diesel,Manual,Second,12.9,2494,100.6,7.0,0.0,16466.49
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2014,100000,Diesel,Automatic,First,14.2,2143,203,5.0,0.0,30493.5
Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,Diesel,Manual,First,20.1,1498,88.8,5.0,0.0,6696.37
Audi Q3 2.0 TDI,Hyderabad,2013,105000,Diesel,Automatic,First,17.3,1968,150,5.0,0.0,23175.06
Hyundai i20 1.2 Magna,Kolkata,2011,36000,Petrol,Manual,First,18.0,1197,80,5.0,0.0,3049.35
Hyundai i10 Sportz 1.1L,Kolkata,2015,24350,Petrol,Manual,Second,19.8,1086,68.05,5.0,0.0,3659.22
Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,Diesel,Manual,First,24.0,1047,69,5.0,0.0,8099.07
Hyundai EON Era,Kochi,2017,8243,Petrol,Manual,First,21.0,814,55.2,5.0,0.0,3915.37
Hyundai Santro Xing GLS,Chennai,2009,136642,Petrol,Manual,Second,17.9,1086,62.1,5.0,0.0,1890.6
Hyundai Santro Xing GLS,Hyderabad,2011,60000,Petrol,Manual,First,17.9,1086,62.1,5.0,0.0,3159.13
Mahindra Scorpio SLX,Chennai,2008,100000,Diesel,Manual,Second,12.0,2609,120,8.0,0.0,4878.96
Honda City i-VTEC S,Jaipur,2010,48689,Petrol,Manual,First,17.0,1497,117.3,5.0,0.0,4720.39
Maruti Vitara Brezza ZDi,Bangalore,2017,45000,Diesel,Manual,First,24.0,1248,88.5,5.0,13417.14,11892.46
Audi A4 35 TDI Technology Edition,Kochi,2019,38163,Diesel,Automatic,First,17.1,1968,174.33,5.0,0.0,40141.64
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,2011,43800,Diesel,Automatic,Second,14.2,2143,203,5.0,0.0,20430.64
Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2007,92000,Petrol,Manual,First,13.0,1799,130,5.0,0.0,2317.51
Hyundai i20 Magna 1.2,Kochi,2017,14064,Petrol,Manual,First,18.0,1197,81.83,5.0,0.0,8038.09
Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,Diesel,Automatic,First,15.7,1968,174.33,5.0,0.0,38946.3
Honda City i DTEC VX,Jaipur,2014,76551,Diesel,Manual,First,25.0,1498,98.6,5.0,0.0,8843.12
Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,Petrol,Manual,First,19.8,1086,68.05,5.0,0.0,2317.51
Maruti Swift VDI BSIV,Kolkata,2015,45000,Diesel,Manual,First,25.0,1248,74,5.0,0.0,4330.08
Ford Endeavour 3.0L 4X4 AT,Hyderabad,2012,91696,Diesel,Automatic,First,11.0,2953,153.86,7.0,0.0,11282.6
Ford Ikon 1.3 Flair,Kochi,2009,66484,Petrol,Manual,First,13.0,1299,70,5.0,0.0,2012.57
BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,Diesel,Automatic,First,20.6,1995,190,5.0,58767.07,44691.27
Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,2011,55000,Diesel,Automatic,Second,14.2,2143,203,5.0,0.0,19515.84
Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2019,21112,CNG,Manual,First,21.139999999999997,1196,73,5.0,0.0,6562.2
Honda Jazz Select Edition,Pune,2011,98000,Petrol,Manual,First,16.0,0,0,0.0,0.0,3842.18
Honda Amaze S i-Dtech,Ahmedabad,2014,61297,Diesel,Manual,First,25.0,1498,98.6,5.0,0.0,5305.87
Maruti Zen LXi - BS III,Hyderabad,2006,80000,Petrol,Manual,Second,17.0,993,60,5.0,0.0,1463.69
Hyundai i20 Magna,Jaipur,2013,59000,Petrol,Manual,Second,18.0,1197,80,5.0,0.0,5000.93
BMW X5 3.0d,Chennai,2009,150000,Diesel,Automatic,First,11.0,2993,235,5.0,0.0,22870.12
Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2017,60083,Diesel,Manual,First,19.6,1582,126.2,5.0,0.0,16808.02
Maruti Swift Dzire LDI,Kolkata,2016,85450,Diesel,Manual,First,26.5,1248,74,5.0,0.0,4878.96
Maruti Swift VDI,Jaipur,2013,88000,Diesel,Manual,First,22.0,1248,74,5.0,0.0,5281.47
Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,Diesel,Manual,First,24.0,1186,73.97,5.0,10587.34,6623.19
Ford Figo Aspire 1.2 Ti-VCT Trend,Mumbai,2016,18000,Petrol,Manual,First,18.1,1196,86.8,5.0,0.0,5976.73
BMW X5 X5 M,Chennai,2017,15000,Diesel,Automatic,First,15.9,2993,258,5.0,0.0,85381.8
Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,2016,34000,Diesel,Automatic,First,11.7,2143,167.62,5.0,0.0,31103.37
Hyundai Grand i10 AT Asta,Ahmedabad,2015,46000,Petrol,Automatic,First,18.0,1197,82,5.0,0.0,6220.67
Hyundai Verna 1.6 SX CRDi (O),Hyderabad,2013,48158,Diesel,Manual,First,22.3,1582,126.32,5.0,0.0,8172.26
BMW 5 Series 525d Sedan,Hyderabad,2013,93000,Diesel,Automatic,First,16.7,2993,218,5.0,0.0,32323.11
Nissan Micra Diesel XV Premium,Ahmedabad,2013,71007,Diesel,Manual,First,23.0,1461,63.1,5.0,0.0,4756.99
Maruti SX4 ZXI MT BSIV,Pune,2010,63067,Petrol,Manual,Second,15.0,1586,103.3,5.0,0.0,3293.3
Tata Manza Aura Quadrajet BS IV,Hyderabad,2011,70259,Diesel,Manual,First,21.1,1248,88.8,5.0,0.0,3598.23
Audi A4 2.0 TDI Multitronic,Ahmedabad,2015,13000,Diesel,Automatic,First,16.5,1968,140,5.0,0.0,28054.02
Maruti Swift Ldi BSIV,Pune,2009,140000,Diesel,Manual,Second,17.0,1248,75,5.0,0.0,3037.15
Maruti Swift LDI Optional,Jaipur,2015,130000,Diesel,Manual,First,25.0,1248,74,5.0,0.0,5488.83
Toyota Corolla Altis Diesel D4DJ,Delhi,2011,89401,Diesel,Manual,First,21.4,1364,87.2,5.0,0.0,5488.83
Honda Jazz 1.5 VX i DTEC,Hyderabad,2015,67000,Diesel,Manual,First,27.0,1498,98.6,5.0,0.0,8416.21
BMW 6 Series 650i Coupe,Kochi,2010,65329,Petrol,Automatic,First,7.9,4395,450,4.0,0.0,25273.01
Skoda Fabia 1.2 Petrol Active,Jaipur,2010,72000,Petrol,Manual,First,16.2,1198,73.9,5.0,0.0,2695.63
Fiat Siena 1.2 ELX,Jaipur,2001,70000,Petrol,Manual,Third,0.0,1242,0,5.0,0.0,670.86
Land Rover Freelander 2 HSE,Mumbai,2011,82000,Diesel,Automatic,Second,12.3,2179,187.74,5.0,0.0,16954.39
Ford Fiesta 1.6 ZXi Duratec,Pune,2010,85000,Petrol,Manual,First,15.0,1596,101,5.0,0.0,1780.82
Hyundai Verna SX CRDi AT,Pune,2012,83000,Diesel,Automatic,First,19.0,1582,126.32,5.0,0.0,7318.44
Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,Petrol,Manual,First,21.0,999,67,5.0,5830.36,3659.22
Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,2012,27000,Diesel,Manual,First,22.0,1248,88.8,5.0,0.0,4269.09
Hyundai i20 Active 1.4 SX,Kochi,2018,37746,Diesel,Manual,First,21.1,1396,88.73,5.0,0.0,9257.83
Maruti SX4 Zxi BSIII,Mumbai,2009,63274,Petrol,Manual,Second,15.0,1586,104.68,5.0,0.0,2427.28
Renault KWID RXT,Hyderabad,2016,25000,Petrol,Manual,First,25.1,799,53.3,5.0,0.0,4635.01
Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,Diesel,Manual,First,11.6,2498,112,7.0,0.0,4878.96
Hyundai EON D Lite Plus,Bangalore,2013,45010,Petrol,Manual,Second,21.0,814,55.2,5.0,0.0,3598.23
Honda Amaze VX i-DTEC,Delhi,2013,75348,Diesel,Manual,First,25.0,1498,98.6,5.0,0.0,4574.02
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,Diesel,Manual,First,22.0,1199,73.9,5.0,0.0,3049.35
Honda City 1.5 V MT,Pune,2011,102013,Petrol,Manual,First,17.0,1497,118,5.0,0.0,4574.02
Toyota Fortuner 4x2 AT,Pune,2015,36000,Diesel,Automatic,First,12.5,2982,168.5,7.0,0.0,26834.28
Honda Amaze E i-Vtech,Kochi,2017,37578,Petrol,Manual,First,18.0,1198,86.7,5.0,0.0,7489.2
BMW 1 Series 118d Base,Pune,2015,46001,Diesel,Automatic,First,20.5,1995,143,5.0,0.0,19515.84
Maruti Celerio VXI AT,Hyderabad,2014,46559,Petrol,Automatic,First,23.0,998,67.04,5.0,0.0,4574.02
Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,2015,48000,Diesel,Manual,First,12.9,2494,100.6,8.0,0.0,14331.94
Jaguar XF 2.2 Litre Luxury,Pune,2013,46000,Diesel,Automatic,Second,16.3,2179,187.7,5.0,0.0,29273.76
Honda WRV i-VTEC VX,Hyderabad,2017,15000,Petrol,Manual,First,17.0,1199,88.7,5.0,13209.78,10855.69
BMW X1 sDrive20d,Chennai,2012,85000,Diesel,Automatic,Third,17.0,1995,184,5.0,0.0,12197.4
Skoda Rapid 1.6 MPI AT Elegance,Mumbai,2014,32000,Petrol,Automatic,First,14.0,1598,103.5,5.0,0.0,6769.56
Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,Petrol,Manual,First,16.0,1598,103.5,5.0,13478.13,4378.87
Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,2019,35188,Diesel,Manual,First,22.7,1498,98.59,5.0,0.0,13575.71
Mahindra XUV500 W6 2WD,Jaipur,2012,110000,Diesel,Manual,First,15.0,2179,140,7.0,0.0,8782.13
Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,2014,61000,Diesel,Manual,First,18.0,1388,67,5.0,0.0,3634.83
Hyundai Santro Xing GLS,Pune,2010,75000,Petrol,Manual,Second,17.9,1086,62.1,5.0,0.0,2073.56
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2015,55000,Diesel,Automatic,First,12.0,2987,224,7.0,0.0,63426.48
Maruti Alto LXi BSII,Pune,2003,69966,Petrol,Manual,First,19.0,796,46.3,5.0,0.0,1158.75
Honda City i VTEC VX Option,Mumbai,2016,42000,Petrol,Manual,First,17.0,1497,117.3,5.0,0.0,11282.6
Hyundai Santa Fe 2WD AT,Bangalore,2014,48000,Diesel,Automatic,First,13.0,2199,194.3,7.0,0.0,19820.78
Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,2015,35000,Diesel,Automatic,First,17.0,2143,136,5.0,0.0,25602.34
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,128000,Diesel,Manual,Second,12.0,2494,102,8.0,0.0,5183.9
BMW 3 Series 320d Sedan,Bangalore,2008,78000,Diesel,Automatic,Second,16.0,1995,181,5.0,0.0,8782.13
Maruti Swift ZXI,Hyderabad,2011,53080,Petrol,Manual,First,18.0,1197,85.8,5.0,0.0,5366.86
Volkswagen Vento Petrol Highline,Pune,2011,66000,Petrol,Manual,Second,15.0,1598,103.6,5.0,0.0,5183.9
Maruti Ertiga VXI,Ahmedabad,2012,25000,Petrol,Manual,First,16.0,1373,93.7,7.0,0.0,6525.61
Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Petrol,Automatic,Second,18.0,1197,82,5.0,0.0,7684.36
Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,Diesel,Manual,First,19.6,1582,126.2,5.0,0.0,15246.75
Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000,Diesel,Automatic,Second,16.7,2967,241.38,5.0,0.0,9148.05
Mahindra XUV500 W8 1.99 mHawk,Delhi,2016,81177,Diesel,Manual,First,16.0,1997,140,7.0,0.0,13722.08
